trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
4785,07:54:00,07:54:00,38298,14,0,0,17.7040
4785,07:56:00,07:56:00,38297,15,0,0,18.2436
4785,08:02:00,08:02:00,38296,16,0,0,21.5413
4785,08:05:00,08:05:00,38295,17,0,0,23.7210
4785,08:10:00,08:10:00,38294,18,0,0,27.5676
4785,08:16:00,08:16:00,38293,19,0,0,32.5975
4785,08:18:00,08:18:00,38292,20,0,0,33.0598
4785,08:21:00,08:21:00,38291,21,0,0,33.5438
4786,07:44:00,07:44:00,38310,1,0,0,0.0000
4786,07:46:00,07:46:00,38309,2,0,0,0.3439
4786,07:48:00,07:48:00,38308,3,0,0,0.7248
4786,07:52:00,07:52:00,38307,4,0,0,1.1496
4786,07:57:00,07:57:00,38306,5,0,0,3.7875
4786,07:59:00,07:59:00,43288,6,0,0,5.3483
4786,08:02:00,08:02:00,38305,7,0,0,6.9223
4786,08:05:00,08:05:00,38304,8,0,0,8.1888
4786,08:07:00,08:07:00,38303,9,0,0,8.6960
4786,08:09:00,08:09:00,38302,10,0,0,9.5701
4786,08:14:00,08:14:00,38301,11,0,0,12.2439
4786,08:16:00,08:16:00,38300,12,0,0,13.0083
4786,08:20:00,08:20:00,38299,13,0,0,15.0920
4786,08:24:00,08:24:00,38298,14,0,0,17.7040
4786,08:26:00,08:26:00,38297,15,0,0,18.2436
4786,08:32:00,08:32:00,38296,16,0,0,21.5413
4786,08:35:00,08:35:00,38295,17,0,0,23.7210
4786,08:40:00,08:40:00,38294,18,0,0,27.5676
4786,08:46:00,08:46:00,38293,19,0,0,32.5975
4786,08:48:00,08:48:00,38292,20,0,0,33.0598
4786,08:51:00,08:51:00,38291,21,0,0,33.5438
4787,08:14:00,08:14:00,38310,1,0,0,0.0000
4787,08:16:00,08:16:00,38309,2,0,0,0.3439
4787,08:18:00,08:18:00,38308,3,0,0,0.7248
4787,08:22:00,08:22:00,38307,4,0,0,1.1496
4787,08:27:00,08:27:00,38306,5,0,0,3.7875
4787,08:29:00,08:29:00,43288,6,0,0,5.3483
4787,08:32:00,08:32:00,38305,7,0,0,6.9223
4787,08:35:00,08:35:00,38304,8,0,0,8.1888
4787,08:37:00,08:37:00,38303,9,0,0,8.6960
4787,08:39:00,08:39:00,38302,10,0,0,9.5701
4787,08:44:00,08:44:00,38301,11,0,0,12.2439
4787,08:46:00,08:46:00,38300,12,0,0,13.0083
4787,08:50:00,08:50:00,38299,13,0,0,15.0920
4787,08:54:00,08:54:00,38298,14,0,0,17.7040
4787,08:56:00,08:56:00,38297,15,0,0,18.2436
4787,09:02:00,09:02:00,38296,16,0,0,21.5413
4787,09:05:00,09:05:00,38295,17,0,0,23.7210
4787,09:10:00,09:10:00,38294,18,0,0,27.5676
4787,09:16:00,09:16:00,38293,19,0,0,32.5975
4787,09:18:00,09:18:00,38292,20,0,0,33.0598
4787,09:21:00,09:21:00,38291,21,0,0,33.5438
4788,08:44:00,08:44:00,38310,1,0,0,0.0000
4788,08:46:00,08:46:00,38309,2,0,0,0.3439
4788,08:48:00,08:48:00,38308,3,0,0,0.7248
4788,08:52:00,08:52:00,38307,4,0,0,1.1496
4788,08:57:00,08:57:00,38306,5,0,0,3.7875
4788,08:59:00,08:59:00,43288,6,0,0,5.3483
4788,09:02:00,09:02:00,38305,7,0,0,6.9223
4788,09:05:00,09:05:00,38304,8,0,0,8.1888
4788,09:07:00,09:07:00,38303,9,0,0,8.6960
4788,09:09:00,09:09:00,38302,10,0,0,9.5701
4788,09:14:00,09:14:00,38301,11,0,0,12.2439
4788,09:16:00,09:16:00,38300,12,0,0,13.0083
4788,09:20:00,09:20:00,38299,13,0,0,15.0920
4788,09:24:00,09:24:00,38298,14,0,0,17.7040
4788,09:26:00,09:26:00,38297,15,0,0,18.2436
4788,09:32:00,09:32:00,38296,16,0,0,21.5413
4788,09:35:00,09:35:00,38295,17,0,0,23.7210
4788,09:40:00,09:40:00,38294,18,0,0,27.5676
4788,09:46:00,09:46:00,38293,19,0,0,32.5975
4788,09:48:00,09:48:00,38292,20,0,0,33.0598
4788,09:51:00,09:51:00,38291,21,0,0,33.5438
4789,09:14:00,09:14:00,38310,1,0,0,0.0000
4789,09:16:00,09:16:00,38309,2,0,0,0.3439
4789,09:18:00,09:18:00,38308,3,0,0,0.7248
4789,09:22:00,09:22:00,38307,4,0,0,1.1496
4789,09:27:00,09:27:00,38306,5,0,0,3.7875
4789,09:29:00,09:29:00,43288,6,0,0,5.3483
4789,09:32:00,09:32:00,38305,7,0,0,6.9223
4789,09:35:00,09:35:00,38304,8,0,0,8.1888
4789,09:37:00,09:37:00,38303,9,0,0,8.6960
4789,09:39:00,09:39:00,38302,10,0,0,9.5701
4789,09:44:00,09:44:00,38301,11,0,0,12.2439
4789,09:46:00,09:46:00,38300,12,0,0,13.0083
4789,09:50:00,09:50:00,38299,13,0,0,15.0920
4789,09:54:00,09:54:00,38298,14,0,0,17.7040
4789,09:56:00,09:56:00,38297,15,0,0,18.2436
4789,10:02:00,10:02:00,38296,16,0,0,21.5413
4789,10:05:00,10:05:00,38295,17,0,0,23.7210
4789,10:10:00,10:10:00,38294,18,0,0,27.5676
4789,10:16:00,10:16:00,38293,19,0,0,32.5975
4789,10:18:00,10:18:00,38292,20,0,0,33.0598
4789,10:21:00,10:21:00,38291,21,0,0,33.5438
4790,09:44:00,09:44:00,38310,1,0,0,0.0000
4790,09:46:00,09:46:00,38309,2,0,0,0.3439
4790,09:48:00,09:48:00,38308,3,0,0,0.7248
4790,09:52:00,09:52:00,38307,4,0,0,1.1496
4790,09:57:00,09:57:00,38306,5,0,0,3.7875
4790,09:59:00,09:59:00,43288,6,0,0,5.3483
4790,10:02:00,10:02:00,38305,7,0,0,6.9223
4790,10:05:00,10:05:00,38304,8,0,0,8.1888
4790,10:07:00,10:07:00,38303,9,0,0,8.6960
4790,10:09:00,10:09:00,38302,10,0,0,9.5701
4790,10:14:00,10:14:00,38301,11,0,0,12.2439
4790,10:16:00,10:16:00,38300,12,0,0,13.0083
4790,10:20:00,10:20:00,38299,13,0,0,15.0920
4790,10:24:00,10:24:00,38298,14,0,0,17.7040
4790,10:26:00,10:26:00,38297,15,0,0,18.2436
4790,10:32:00,10:32:00,38296,16,0,0,21.5413
4790,10:35:00,10:35:00,38295,17,0,0,23.7210
4790,10:40:00,10:40:00,38294,18,0,0,27.5676
4790,10:46:00,10:46:00,38293,19,0,0,32.5975
4790,10:48:00,10:48:00,38292,20,0,0,33.0598
4790,10:51:00,10:51:00,38291,21,0,0,33.5438
4791,10:14:00,10:14:00,38310,1,0,0,0.0000
4791,10:16:00,10:16:00,38309,2,0,0,0.3439
4791,10:18:00,10:18:00,38308,3,0,0,0.7248
4791,10:22:00,10:22:00,38307,4,0,0,1.1496
4791,10:27:00,10:27:00,38306,5,0,0,3.7875
4791,10:29:00,10:29:00,43288,6,0,0,5.3483
4791,10:32:00,10:32:00,38305,7,0,0,6.9223
4791,10:35:00,10:35:00,38304,8,0,0,8.1888
4791,10:37:00,10:37:00,38303,9,0,0,8.6960
4791,10:39:00,10:39:00,38302,10,0,0,9.5701
4791,10:44:00,10:44:00,38301,11,0,0,12.2439
4791,10:46:00,10:46:00,38300,12,0,0,13.0083
4791,10:50:00,10:50:00,38299,13,0,0,15.0920
4791,10:54:00,10:54:00,38298,14,0,0,17.7040
4791,10:56:00,10:56:00,38297,15,0,0,18.2436
4791,11:02:00,11:02:00,38296,16,0,0,21.5413
4791,11:05:00,11:05:00,38295,17,0,0,23.7210
4791,11:10:00,11:10:00,38294,18,0,0,27.5676
4791,11:16:00,11:16:00,38293,19,0,0,32.5975
4791,11:18:00,11:18:00,38292,20,0,0,33.0598
4791,11:21:00,11:21:00,38291,21,0,0,33.5438
4792,10:44:00,10:44:00,38310,1,0,0,0.0000
4792,10:46:00,10:46:00,38309,2,0,0,0.3439
4792,10:48:00,10:48:00,38308,3,0,0,0.7248
4792,10:52:00,10:52:00,38307,4,0,0,1.1496
4792,10:57:00,10:57:00,38306,5,0,0,3.7875
4792,10:59:00,10:59:00,43288,6,0,0,5.3483
4792,11:02:00,11:02:00,38305,7,0,0,6.9223
4792,11:05:00,11:05:00,38304,8,0,0,8.1888
4792,11:07:00,11:07:00,38303,9,0,0,8.6960
4792,11:09:00,11:09:00,38302,10,0,0,9.5701
4792,11:14:00,11:14:00,38301,11,0,0,12.2439
4792,11:16:00,11:16:00,38300,12,0,0,13.0083
4792,11:20:00,11:20:00,38299,13,0,0,15.0920
4792,11:24:00,11:24:00,38298,14,0,0,17.7040
4792,11:26:00,11:26:00,38297,15,0,0,18.2436
4792,11:32:00,11:32:00,38296,16,0,0,21.5413
4792,11:35:00,11:35:00,38295,17,0,0,23.7210
4792,11:40:00,11:40:00,38294,18,0,0,27.5676
4792,11:46:00,11:46:00,38293,19,0,0,32.5975
4792,11:48:00,11:48:00,38292,20,0,0,33.0598
4792,11:51:00,11:51:00,38291,21,0,0,33.5438
4793,11:14:00,11:14:00,38310,1,0,0,0.0000
4793,11:16:00,11:16:00,38309,2,0,0,0.3439
4793,11:18:00,11:18:00,38308,3,0,0,0.7248
4793,11:22:00,11:22:00,38307,4,0,0,1.1496
4793,11:27:00,11:27:00,38306,5,0,0,3.7875
4793,11:29:00,11:29:00,43288,6,0,0,5.3483
4793,11:32:00,11:32:00,38305,7,0,0,6.9223
4793,11:35:00,11:35:00,38304,8,0,0,8.1888
4793,11:37:00,11:37:00,38303,9,0,0,8.6960
4793,11:39:00,11:39:00,38302,10,0,0,9.5701
4793,11:44:00,11:44:00,38301,11,0,0,12.2439
4793,11:46:00,11:46:00,38300,12,0,0,13.0083
4793,11:50:00,11:50:00,38299,13,0,0,15.0920
4793,11:54:00,11:54:00,38298,14,0,0,17.7040
4793,11:56:00,11:56:00,38297,15,0,0,18.2436
4793,12:02:00,12:02:00,38296,16,0,0,21.5413
4793,12:05:00,12:05:00,38295,17,0,0,23.7210
4793,12:10:00,12:10:00,38294,18,0,0,27.5676
4793,12:16:00,12:16:00,38293,19,0,0,32.5975
4793,12:18:00,12:18:00,38292,20,0,0,33.0598
4793,12:21:00,12:21:00,38291,21,0,0,33.5438
4794,11:44:00,11:44:00,38310,1,0,0,0.0000
4794,11:46:00,11:46:00,38309,2,0,0,0.3439
4794,11:48:00,11:48:00,38308,3,0,0,0.7248
4794,11:52:00,11:52:00,38307,4,0,0,1.1496
4794,11:57:00,11:57:00,38306,5,0,0,3.7875
4794,11:59:00,11:59:00,43288,6,0,0,5.3483
4794,12:02:00,12:02:00,38305,7,0,0,6.9223
4794,12:05:00,12:05:00,38304,8,0,0,8.1888
4794,12:07:00,12:07:00,38303,9,0,0,8.6960
4794,12:09:00,12:09:00,38302,10,0,0,9.5701
4794,12:14:00,12:14:00,38301,11,0,0,12.2439
4794,12:16:00,12:16:00,38300,12,0,0,13.0083
4794,12:20:00,12:20:00,38299,13,0,0,15.0920
4794,12:24:00,12:24:00,38298,14,0,0,17.7040
4794,12:26:00,12:26:00,38297,15,0,0,18.2436
4794,12:32:00,12:32:00,38296,16,0,0,21.5413
4794,12:35:00,12:35:00,38295,17,0,0,23.7210
4794,12:40:00,12:40:00,38294,18,0,0,27.5676
4794,12:46:00,12:46:00,38293,19,0,0,32.5975
4794,12:48:00,12:48:00,38292,20,0,0,33.0598
4794,12:51:00,12:51:00,38291,21,0,0,33.5438
4795,12:14:00,12:14:00,38310,1,0,0,0.0000
4795,12:16:00,12:16:00,38309,2,0,0,0.3439
4795,12:18:00,12:18:00,38308,3,0,0,0.7248
4795,12:22:00,12:22:00,38307,4,0,0,1.1496
4795,12:27:00,12:27:00,38306,5,0,0,3.7875
4795,12:29:00,12:29:00,43288,6,0,0,5.3483
4795,12:32:00,12:32:00,38305,7,0,0,6.9223
4795,12:35:00,12:35:00,38304,8,0,0,8.1888
4795,12:37:00,12:37:00,38303,9,0,0,8.6960
4795,12:39:00,12:39:00,38302,10,0,0,9.5701
4795,12:44:00,12:44:00,38301,11,0,0,12.2439
4795,12:46:00,12:46:00,38300,12,0,0,13.0083
4795,12:50:00,12:50:00,38299,13,0,0,15.0920
4795,12:54:00,12:54:00,38298,14,0,0,17.7040
4795,12:56:00,12:56:00,38297,15,0,0,18.2436
4795,13:02:00,13:02:00,38296,16,0,0,21.5413
4795,13:05:00,13:05:00,38295,17,0,0,23.7210
4795,13:10:00,13:10:00,38294,18,0,0,27.5676
4795,13:16:00,13:16:00,38293,19,0,0,32.5975
4795,13:18:00,13:18:00,38292,20,0,0,33.0598
4795,13:21:00,13:21:00,38291,21,0,0,33.5438
4796,12:44:00,12:44:00,38310,1,0,0,0.0000
4796,12:46:00,12:46:00,38309,2,0,0,0.3439
4796,12:48:00,12:48:00,38308,3,0,0,0.7248
4796,12:52:00,12:52:00,38307,4,0,0,1.1496
4796,12:57:00,12:57:00,38306,5,0,0,3.7875
4796,12:59:00,12:59:00,43288,6,0,0,5.3483
4796,13:02:00,13:02:00,38305,7,0,0,6.9223
4796,13:05:00,13:05:00,38304,8,0,0,8.1888
4796,13:07:00,13:07:00,38303,9,0,0,8.6960
4796,13:09:00,13:09:00,38302,10,0,0,9.5701
4796,13:14:00,13:14:00,38301,11,0,0,12.2439
4796,13:16:00,13:16:00,38300,12,0,0,13.0083
4796,13:20:00,13:20:00,38299,13,0,0,15.0920
4796,13:24:00,13:24:00,38298,14,0,0,17.7040
4796,13:26:00,13:26:00,38297,15,0,0,18.2436
4796,13:32:00,13:32:00,38296,16,0,0,21.5413
4796,13:35:00,13:35:00,38295,17,0,0,23.7210
4796,13:40:00,13:40:00,38294,18,0,0,27.5676
4796,13:46:00,13:46:00,38293,19,0,0,32.5975
4796,13:48:00,13:48:00,38292,20,0,0,33.0598
4796,13:51:00,13:51:00,38291,21,0,0,33.5438
4797,13:14:00,13:14:00,38310,1,0,0,0.0000
4797,13:16:00,13:16:00,38309,2,0,0,0.3439
4797,13:18:00,13:18:00,38308,3,0,0,0.7248
4797,13:22:00,13:22:00,38307,4,0,0,1.1496
4797,13:27:00,13:27:00,38306,5,0,0,3.7875
4797,13:29:00,13:29:00,43288,6,0,0,5.3483
4797,13:32:00,13:32:00,38305,7,0,0,6.9223
4797,13:35:00,13:35:00,38304,8,0,0,8.1888
4797,13:37:00,13:37:00,38303,9,0,0,8.6960
4797,13:39:00,13:39:00,38302,10,0,0,9.5701
4797,13:44:00,13:44:00,38301,11,0,0,12.2439
4797,13:46:00,13:46:00,38300,12,0,0,13.0083
4797,13:50:00,13:50:00,38299,13,0,0,15.0920
4797,13:54:00,13:54:00,38298,14,0,0,17.7040
4797,13:56:00,13:56:00,38297,15,0,0,18.2436
4797,14:02:00,14:02:00,38296,16,0,0,21.5413
4797,14:05:00,14:05:00,38295,17,0,0,23.7210
4797,14:10:00,14:10:00,38294,18,0,0,27.5676
4797,14:16:00,14:16:00,38293,19,0,0,32.5975
4797,14:18:00,14:18:00,38292,20,0,0,33.0598
4797,14:21:00,14:21:00,38291,21,0,0,33.5438
4798,13:44:00,13:44:00,38310,1,0,0,0.0000
4798,13:46:00,13:46:00,38309,2,0,0,0.3439
4798,13:48:00,13:48:00,38308,3,0,0,0.7248
4798,13:52:00,13:52:00,38307,4,0,0,1.1496
4798,13:57:00,13:57:00,38306,5,0,0,3.7875
4798,13:59:00,13:59:00,43288,6,0,0,5.3483
4798,14:02:00,14:02:00,38305,7,0,0,6.9223
4798,14:05:00,14:05:00,38304,8,0,0,8.1888
4798,14:07:00,14:07:00,38303,9,0,0,8.6960
4798,14:09:00,14:09:00,38302,10,0,0,9.5701
4798,14:14:00,14:14:00,38301,11,0,0,12.2439
4798,14:16:00,14:16:00,38300,12,0,0,13.0083
4798,14:20:00,14:20:00,38299,13,0,0,15.0920
4798,14:24:00,14:24:00,38298,14,0,0,17.7040
4798,14:26:00,14:26:00,38297,15,0,0,18.2436
4798,14:32:00,14:32:00,38296,16,0,0,21.5413
4798,14:35:00,14:35:00,38295,17,0,0,23.7210
4798,14:40:00,14:40:00,38294,18,0,0,27.5676
4798,14:46:00,14:46:00,38293,19,0,0,32.5975
4798,14:48:00,14:48:00,38292,20,0,0,33.0598
4798,14:51:00,14:51:00,38291,21,0,0,33.5438
4799,14:14:00,14:14:00,38310,1,0,0,0.0000
4799,14:16:00,14:16:00,38309,2,0,0,0.3439
4799,14:18:00,14:18:00,38308,3,0,0,0.7248
4799,14:22:00,14:22:00,38307,4,0,0,1.1496
4799,14:27:00,14:27:00,38306,5,0,0,3.7875
4799,14:29:00,14:29:00,43288,6,0,0,5.3483
4799,14:32:00,14:32:00,38305,7,0,0,6.9223
4799,14:35:00,14:35:00,38304,8,0,0,8.1888
4799,14:37:00,14:37:00,38303,9,0,0,8.6960
4799,14:39:00,14:39:00,38302,10,0,0,9.5701
4799,14:44:00,14:44:00,38301,11,0,0,12.2439
4799,14:46:00,14:46:00,38300,12,0,0,13.0083
4799,14:50:00,14:50:00,38299,13,0,0,15.0920
4799,14:54:00,14:54:00,38298,14,0,0,17.7040
4799,14:56:00,14:56:00,38297,15,0,0,18.2436
4799,15:02:00,15:02:00,38296,16,0,0,21.5413
4799,15:05:00,15:05:00,38295,17,0,0,23.7210
4799,15:10:00,15:10:00,38294,18,0,0,27.5676
4799,15:16:00,15:16:00,38293,19,0,0,32.5975
4799,15:18:00,15:18:00,38292,20,0,0,33.0598
4799,15:21:00,15:21:00,38291,21,0,0,33.5438
4800,14:44:00,14:44:00,38310,1,0,0,0.0000
4800,14:46:00,14:46:00,38309,2,0,0,0.3439
4800,14:48:00,14:48:00,38308,3,0,0,0.7248
4800,14:52:00,14:52:00,38307,4,0,0,1.1496
4800,14:57:00,14:57:00,38306,5,0,0,3.7875
4800,14:59:00,14:59:00,43288,6,0,0,5.3483
4800,15:02:00,15:02:00,38305,7,0,0,6.9223
4800,15:05:00,15:05:00,38304,8,0,0,8.1888
4800,15:07:00,15:07:00,38303,9,0,0,8.6960
4800,15:09:00,15:09:00,38302,10,0,0,9.5701
4800,15:14:00,15:14:00,38301,11,0,0,12.2439
4800,15:16:00,15:16:00,38300,12,0,0,13.0083
4800,15:20:00,15:20:00,38299,13,0,0,15.0920
4800,15:24:00,15:24:00,38298,14,0,0,17.7040
4800,15:26:00,15:26:00,38297,15,0,0,18.2436
4800,15:32:00,15:32:00,38296,16,0,0,21.5413
4800,15:35:00,15:35:00,38295,17,0,0,23.7210
4800,15:40:00,15:40:00,38294,18,0,0,27.5676
4800,15:46:00,15:46:00,38293,19,0,0,32.5975
4800,15:48:00,15:48:00,38292,20,0,0,33.0598
4800,15:51:00,15:51:00,38291,21,0,0,33.5438
4801,15:14:00,15:14:00,38310,1,0,0,0.0000
4801,15:16:00,15:16:00,38309,2,0,0,0.3439
4801,15:18:00,15:18:00,38308,3,0,0,0.7248
4801,15:22:00,15:22:00,38307,4,0,0,1.1496
4801,15:27:00,15:27:00,38306,5,0,0,3.7875
4801,15:29:00,15:29:00,43288,6,0,0,5.3483
4801,15:32:00,15:32:00,38305,7,0,0,6.9223
4801,15:35:00,15:35:00,38304,8,0,0,8.1888
4801,15:37:00,15:37:00,38303,9,0,0,8.6960
4801,15:39:00,15:39:00,38302,10,0,0,9.5701
4801,15:44:00,15:44:00,38301,11,0,0,12.2439
4801,15:46:00,15:46:00,38300,12,0,0,13.0083
4801,15:50:00,15:50:00,38299,13,0,0,15.0920
4801,15:54:00,15:54:00,38298,14,0,0,17.7040
4801,15:56:00,15:56:00,38297,15,0,0,18.2436
4801,16:02:00,16:02:00,38296,16,0,0,21.5413
4801,16:05:00,16:05:00,38295,17,0,0,23.7210
4801,16:10:00,16:10:00,38294,18,0,0,27.5676
4801,16:16:00,16:16:00,38293,19,0,0,32.5975
4801,16:18:00,16:18:00,38292,20,0,0,33.0598
4801,16:21:00,16:21:00,38291,21,0,0,33.5438
4802,15:44:00,15:44:00,38310,1,0,0,0.0000
4802,15:46:00,15:46:00,38309,2,0,0,0.3439
4802,15:48:00,15:48:00,38308,3,0,0,0.7248
4802,15:52:00,15:52:00,38307,4,0,0,1.1496
4802,15:57:00,15:57:00,38306,5,0,0,3.7875
4802,15:59:00,15:59:00,43288,6,0,0,5.3483
4802,16:02:00,16:02:00,38305,7,0,0,6.9223
4802,16:05:00,16:05:00,38304,8,0,0,8.1888
4802,16:07:00,16:07:00,38303,9,0,0,8.6960
4802,16:09:00,16:09:00,38302,10,0,0,9.5701
4802,16:14:00,16:14:00,38301,11,0,0,12.2439
4802,16:16:00,16:16:00,38300,12,0,0,13.0083
4802,16:20:00,16:20:00,38299,13,0,0,15.0920
4802,16:24:00,16:24:00,38298,14,0,0,17.7040
4802,16:26:00,16:26:00,38297,15,0,0,18.2436
4802,16:32:00,16:32:00,38296,16,0,0,21.5413
4802,16:35:00,16:35:00,38295,17,0,0,23.7210
4802,16:40:00,16:40:00,38294,18,0,0,27.5676
4802,16:46:00,16:46:00,38293,19,0,0,32.5975
4802,16:48:00,16:48:00,38292,20,0,0,33.0598
4802,16:51:00,16:51:00,38291,21,0,0,33.5438
4803,16:14:00,16:14:00,38310,1,0,0,0.0000
4803,16:16:00,16:16:00,38309,2,0,0,0.3439
4803,16:18:00,16:18:00,38308,3,0,0,0.7248
4803,16:22:00,16:22:00,38307,4,0,0,1.1496
4803,16:27:00,16:27:00,38306,5,0,0,3.7875
4803,16:29:00,16:29:00,43288,6,0,0,5.3483
4803,16:32:00,16:32:00,38305,7,0,0,6.9223
4803,16:35:00,16:35:00,38304,8,0,0,8.1888
4803,16:37:00,16:37:00,38303,9,0,0,8.6960
4803,16:39:00,16:39:00,38302,10,0,0,9.5701
4803,16:44:00,16:44:00,38301,11,0,0,12.2439
4803,16:46:00,16:46:00,38300,12,0,0,13.0083
4803,16:50:00,16:50:00,38299,13,0,0,15.0920
4803,16:54:00,16:54:00,38298,14,0,0,17.7040
4803,16:56:00,16:56:00,38297,15,0,0,18.2436
4803,17:02:00,17:02:00,38296,16,0,0,21.5413
4803,17:05:00,17:05:00,38295,17,0,0,23.7210
4803,17:10:00,17:10:00,38294,18,0,0,27.5676
4803,17:16:00,17:16:00,38293,19,0,0,32.5975
4803,17:18:00,17:18:00,38292,20,0,0,33.0598
4803,17:21:00,17:21:00,38291,21,0,0,33.5438
4804,16:44:00,16:44:00,38310,1,0,0,0.0000
4804,16:46:00,16:46:00,38309,2,0,0,0.3439
4804,16:48:00,16:48:00,38308,3,0,0,0.7248
4804,16:52:00,16:52:00,38307,4,0,0,1.1496
4804,16:57:00,16:57:00,38306,5,0,0,3.7875
4804,16:59:00,16:59:00,43288,6,0,0,5.3483
4804,17:02:00,17:02:00,38305,7,0,0,6.9223
4804,17:05:00,17:05:00,38304,8,0,0,8.1888
4804,17:07:00,17:07:00,38303,9,0,0,8.6960
4804,17:09:00,17:09:00,38302,10,0,0,9.5701
4804,17:14:00,17:14:00,38301,11,0,0,12.2439
4804,17:16:00,17:16:00,38300,12,0,0,13.0083
4804,17:20:00,17:20:00,38299,13,0,0,15.0920
4804,17:24:00,17:24:00,38298,14,0,0,17.7040
4804,17:26:00,17:26:00,38297,15,0,0,18.2436
4804,17:32:00,17:32:00,38296,16,0,0,21.5413
4804,17:35:00,17:35:00,38295,17,0,0,23.7210
4804,17:40:00,17:40:00,38294,18,0,0,27.5676
4804,17:46:00,17:46:00,38293,19,0,0,32.5975
4804,17:48:00,17:48:00,38292,20,0,0,33.0598
4804,17:51:00,17:51:00,38291,21,0,0,33.5438
4805,17:14:00,17:14:00,38310,1,0,0,0.0000
4805,17:16:00,17:16:00,38309,2,0,0,0.3439
4805,17:18:00,17:18:00,38308,3,0,0,0.7248
4805,17:22:00,17:22:00,38307,4,0,0,1.1496
4805,17:27:00,17:27:00,38306,5,0,0,3.7875
4805,17:29:00,17:29:00,43288,6,0,0,5.3483
4805,17:32:00,17:32:00,38305,7,0,0,6.9223
4805,17:35:00,17:35:00,38304,8,0,0,8.1888
4805,17:37:00,17:37:00,38303,9,0,0,8.6960
4805,17:39:00,17:39:00,38302,10,0,0,9.5701
4805,17:44:00,17:44:00,38301,11,0,0,12.2439
4805,17:46:00,17:46:00,38300,12,0,0,13.0083
4805,17:50:00,17:50:00,38299,13,0,0,15.0920
4805,17:54:00,17:54:00,38298,14,0,0,17.7040
4805,17:56:00,17:56:00,38297,15,0,0,18.2436
4805,18:02:00,18:02:00,38296,16,0,0,21.5413
4805,18:05:00,18:05:00,38295,17,0,0,23.7210
4805,18:10:00,18:10:00,38294,18,0,0,27.5676
4805,18:16:00,18:16:00,38293,19,0,0,32.5975
4805,18:18:00,18:18:00,38292,20,0,0,33.0598
4805,18:21:00,18:21:00,38291,21,0,0,33.5438
4806,17:44:00,17:44:00,38310,1,0,0,0.0000
4806,17:46:00,17:46:00,38309,2,0,0,0.3439
4806,17:48:00,17:48:00,38308,3,0,0,0.7248
4806,17:52:00,17:52:00,38307,4,0,0,1.1496
4806,17:57:00,17:57:00,38306,5,0,0,3.7875
4806,17:59:00,17:59:00,43288,6,0,0,5.3483
4806,18:02:00,18:02:00,38305,7,0,0,6.9223
4806,18:05:00,18:05:00,38304,8,0,0,8.1888
4806,18:07:00,18:07:00,38303,9,0,0,8.6960
4806,18:09:00,18:09:00,38302,10,0,0,9.5701
4806,18:14:00,18:14:00,38301,11,0,0,12.2439
4806,18:16:00,18:16:00,38300,12,0,0,13.0083
4806,18:20:00,18:20:00,38299,13,0,0,15.0920
4806,18:24:00,18:24:00,38298,14,0,0,17.7040
4806,18:26:00,18:26:00,38297,15,0,0,18.2436
4806,18:32:00,18:32:00,38296,16,0,0,21.5413
4806,18:35:00,18:35:00,38295,17,0,0,23.7210
4806,18:40:00,18:40:00,38294,18,0,0,27.5676
4806,18:46:00,18:46:00,38293,19,0,0,32.5975
4806,18:48:00,18:48:00,38292,20,0,0,33.0598
4806,18:51:00,18:51:00,38291,21,0,0,33.5438
4807,18:14:00,18:14:00,38310,1,0,0,0.0000
4807,18:16:00,18:16:00,38309,2,0,0,0.3439
4807,18:18:00,18:18:00,38308,3,0,0,0.7248
4807,18:22:00,18:22:00,38307,4,0,0,1.1496
4807,18:27:00,18:27:00,38306,5,0,0,3.7875
4807,18:29:00,18:29:00,43288,6,0,0,5.3483
4807,18:32:00,18:32:00,38305,7,0,0,6.9223
4807,18:35:00,18:35:00,38304,8,0,0,8.1888
4807,18:37:00,18:37:00,38303,9,0,0,8.6960
4807,18:39:00,18:39:00,38302,10,0,0,9.5701
4807,18:44:00,18:44:00,38301,11,0,0,12.2439
4807,18:46:00,18:46:00,38300,12,0,0,13.0083
4807,18:50:00,18:50:00,38299,13,0,0,15.0920
4807,18:54:00,18:54:00,38298,14,0,0,17.7040
4807,18:56:00,18:56:00,38297,15,0,0,18.2436
4807,19:02:00,19:02:00,38296,16,0,0,21.5413
4807,19:05:00,19:05:00,38295,17,0,0,23.7210
4807,19:10:00,19:10:00,38294,18,0,0,27.5676
4807,19:16:00,19:16:00,38293,19,0,0,32.5975
4807,19:18:00,19:18:00,38292,20,0,0,33.0598
4807,19:21:00,19:21:00,38291,21,0,0,33.5438
4808,18:44:00,18:44:00,38310,1,0,0,0.0000
4808,18:46:00,18:46:00,38309,2,0,0,0.3439
4808,18:48:00,18:48:00,38308,3,0,0,0.7248
4808,18:52:00,18:52:00,38307,4,0,0,1.1496
4808,18:57:00,18:57:00,38306,5,0,0,3.7875
4808,18:59:00,18:59:00,43288,6,0,0,5.3483
4808,19:02:00,19:02:00,38305,7,0,0,6.9223
4808,19:05:00,19:05:00,38304,8,0,0,8.1888
4808,19:07:00,19:07:00,38303,9,0,0,8.6960
4808,19:09:00,19:09:00,38302,10,0,0,9.5701
4808,19:14:00,19:14:00,38301,11,0,0,12.2439
